subject,task,window_start_sec,window_end_sec,video_path,angry,disgust,fear,happy,sad,surprise,neutral,emotion_confidence,dominant_emotion,emotion_stress,frames_analyzed
s11,T1,0.0,60.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.02514807780319957,6.918505389427905e-09,0.06384565476020651,0.19749228317183218,0.043247598940671685,0.03555130172961992,0.6347150766759648,0.6347150766759648,neutral,0.36373619618913194,1
s11,T1,30.0,90.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.24092883015686203,1.5663778203863346e-10,0.1380196547808294,7.570833026730889e-05,0.2770044670198094,5.734754971599196e-06,0.34396560480062255,0.34396560480062255,neutral,0.6195887622008528,1
s11,T1,60.0,120.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.06460921458444467,0.0005753448924208254,0.07038564143492924,0.016593223897175206,0.07544636580892074,0.1143877844664113,0.658002424915698,0.658002424915698,neutral,0.4426886225275558,1
s11,T1,90.0,150.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.00010721505951911282,1.022631381211289e-07,0.06028343908573888,0.40652669424768506,0.3948346478849441,0.018935352210389805,0.11931254924858482,0.40652669424768506,happy,0.4573769757264319,1
s11,T1,120.0,180.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.2213894236902067,0.004738426024630241,0.09935885922037137,0.014101605771508503,0.5286126513138488,0.001859193378337755,0.12993984060109642,0.5286126513138488,sad,0.690531402321509,1
s11,T2,0.0,60.0,H:\s11_to_s20\s11\vid_s11_T2.avi,1.8327296022779574e-09,2.6991850712539635e-22,8.424080471004552e-09,8.195766360250284e-11,0.5327416149607371,2.4025686450424684e-26,0.4672583747004952,0.5327416149607371,sad,0.5330966513172937,1
s11,T2,30.0,90.0,H:\s11_to_s20\s11\vid_s11_T2.avi,3.207009780655762e-16,4.788435393559742e-29,1.0667180161033192e-13,6.040953618924463e-19,0.9999999813237271,4.347796893152867e-36,1.8676165820328084e-08,0.9999999813237271,sad,0.7199999925295475,1
s11,T2,60.0,120.0,H:\s11_to_s20\s11\vid_s11_T2.avi,1.1534108221857447e-12,1.5698976456892502e-23,3.1859471439603746e-11,2.558121517149403e-14,0.9999388600680746,8.336947509906641e-28,6.113989888689199e-05,0.9999388600680746,sad,0.7199755440446653,1
s11,T2,90.0,150.0,H:\s11_to_s20\s11\vid_s11_T2.avi,7.221710648032171e-05,5.220272567594645e-09,0.35587360626009057,0.00038016258684780253,0.5324661967054847,5.824188667607067e-10,0.11120781153840521,0.5324661967054847,sad,0.7215809334622483,1
s11,T2,120.0,180.0,H:\s11_to_s20\s11\vid_s11_T2.avi,0.035707739458266254,3.8283519069248e-24,9.69066870769017e-07,5.299916585590003e-08,0.9491406625018304,7.666385211459155e-19,0.015150575973866666,0.9491406625018304,sad,0.7167964861262582,1
s11,T3,0.0,60.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.009480819109008705,7.010068116016766e-13,0.0009260361456998028,0.07506706038163896,0.0014816596115260232,0.0009612094159347723,0.9120832153354906,0.9120832153354906,neutral,0.31534594588664333,1
s11,T3,30.0,90.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.00025299914538962016,1.9255778349201665e-05,0.002795526280677911,0.36807952708461006,0.27265589443289306,6.199969040276305e-07,0.3561961772811761,0.36807952708461006,happy,0.37914136717935176,1
s11,T3,60.0,120.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.09421792149663924,5.817382152211702e-06,0.0005914270097458932,0.505050314835929,0.39985203523409957,5.886286021865938e-10,0.0002824834528054577,0.505050314835929,happy,0.45477392304312136,1
s11,T3,90.0,150.0,H:\s11_to_s20\s11\vid_s11_T3.avi,9.461875401745895e-05,1.950719300885067e-08,0.0295105585443495,0.025634009200940354,0.5967958497511293,3.900467439466624e-07,0.34796455419562644,0.5967958497511293,sad,0.5708156883760943,1
s11,T3,120.0,180.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.14766107127749278,6.679475314944707e-13,0.0036038465213406416,0.0005176941138453023,0.0014811331065723709,0.20792600822034368,0.6388102467597373,0.6388102467597373,neutral,0.4411303108271172,1
s12,T1,0.0,60.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.02838554473562162,0.0001268939309389703,0.0508822135131346,0.1222639945923066,0.49065370205790215,0.01019038024643946,0.2974972709236566,0.49065370205790215,sad,0.5421266254871168,1
s12,T1,30.0,90.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.01864896759362985,0.00020281947449912835,0.01845694970140919,0.35090764811388214,0.19572795609751198,0.003052753274343779,0.4130029057447239,0.4130029057447239,neutral,0.3686729477536692,1
s12,T1,60.0,120.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.0067138847721355715,0.0001499746275998472,0.01626225702224204,0.3931986024679422,0.07994547605589754,0.0022875439079868215,0.501442261146196,0.501442261146196,neutral,0.3093521729540334,1
s12,T1,90.0,150.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.012704189362775717,0.00023136285991196042,0.015907229119128143,0.3580963493678802,0.16546340925684816,0.0027970209528212814,0.44480043908063455,0.44480043908063455,neutral,0.3513073225672235,1
s12,T1,120.0,180.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.3350100031526825,0.0004088165252261302,0.009334836455516337,0.013575501753290047,0.04815339707159134,0.0011646444216530114,0.5923528006200407,0.5923528006200407,neutral,0.5035280955839488,1
s12,T2,0.0,60.0,H:\s11_to_s20\s12\vid_s12_T2.avi,2.0893514532395246e-06,2.235898212937398e-09,0.4650476995364332,0.34033388741750314,0.0105963195877081,0.0021088544132451727,0.18191114745775888,0.4650476995364332,fear,0.5235531045596097,1
s12,T2,30.0,90.0,H:\s11_to_s20\s12\vid_s12_T2.avi,0.14696238527628433,0.005022634070913192,0.12003182105345242,0.0171229507918372,0.28074285592510484,0.04178087969608142,0.3883364731863266,0.3883364731863266,neutral,0.5754764899457584,1
s12,T2,60.0,120.0,H:\s11_to_s20\s12\vid_s12_T2.avi,2.5768362719010204e-09,6.844769123586108e-18,0.8671647755385471,1.9767145429029172e-07,0.002029331161371257,7.825039652677009e-07,0.13080491054782592,0.8671647755385471,fear,0.7804092170387684,1
s12,T2,90.0,150.0,H:\s11_to_s20\s12\vid_s12_T2.avi,0.03790350817536196,3.649368376444279e-08,0.025728969603271503,0.02931772509368419,0.00017654871212312387,0.6293712004736906,0.27750201144818487,0.6293712004736906,surprise,0.49255156503231606,1
s12,T2,120.0,180.0,H:\s11_to_s20\s12\vid_s12_T2.avi,0.12639619799319288,1.2746078226313342e-05,0.005191602550745729,0.4364386296577879,0.3614623084704082,0.035831789893261495,0.03466672535637743,0.4364386296577879,happy,0.4751511398883124,1
s12,T3,0.0,60.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.3237021878949526,0.0025256130794720235,0.016483067771897755,0.13410355638007582,0.462968306238658,0.04030855042496063,0.01990871820998317,0.462968306238658,sad,0.6607060880172866,1
s12,T3,30.0,90.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.12323515742513069,1.7740878263753273e-06,0.004058579000149258,0.3061713303812662,0.003351492553983053,0.20445482301684628,0.3587268435347981,0.3587268435347981,neutral,0.3868057811678499,1
s12,T3,60.0,120.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.010280247526011956,3.642717772615884e-06,0.06115894057903158,0.7725411572495918,0.0758053377579632,0.024029966660165193,0.05618070750946367,0.7725411572495918,happy,0.28504333411785104,1
s12,T3,90.0,150.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.011255648159004872,0.002081649833035801,0.26804868051963393,0.011704009383519497,0.19991873127925328,0.0025240764667874243,0.5044672043587652,0.5044672043587652,neutral,0.5471273745169909,1
s12,T3,120.0,180.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.014133587486968566,0.00917651071931494,0.011759641792129929,0.018681602541366745,0.2178915850906564,0.007830879432425074,0.7205261929371385,0.7205261929371385,neutral,0.42266258795245615,1
s13,T1,0.0,60.0,H:\s11_to_s20\s13\vid_s13_T1.avi,6.900976405673118e-07,4.252749169176648e-12,0.04855756623591083,0.00024499588915183817,0.26433213802216554,0.001027592971284096,0.6858370167795943,0.6858370167795943,neutral,0.45167074352121145,1
s13,T1,30.0,90.0,H:\s11_to_s20\s13\vid_s13_T1.avi,0.010909724893032014,0.048977604333430916,0.029941905439965562,0.025545761724927233,0.8171038865420736,0.05698314893487713,0.010537968131693613,0.8171038865420736,sad,0.6951090876222336,1
s13,T1,60.0,120.0,H:\s11_to_s20\s13\vid_s13_T1.avi,0.08333119937343655,0.00033528468409935777,0.04802884030321217,0.008471263272221174,0.7621343347118769,0.0016344437753032968,0.09606463387985055,0.7621343347118769,sad,0.6896186426411872,1
s13,T1,90.0,150.0,H:\s11_to_s20\s13\vid_s13_T1.avi,0.08308510234197289,0.0004843775349490168,0.014582644747215209,0.050606379794517216,0.2813466673045809,0.0007735483118023007,0.5691212799649624,0.5691212799649624,neutral,0.4734157166150672,1
s13,T1,120.0,180.0,H:\s11_to_s20\s13\vid_s13_T1.avi,0.0004231384537557269,2.1798785382929125e-09,0.282185527986593,0.00325093828691109,0.6075615638159336,1.712272265141068e-06,0.10657711700466285,0.6075615638159336,sad,0.7123313250642802,1
s13,T2,0.0,60.0,H:\s11_to_s20\s13\vid_s13_T2.avi,0.0006629105440966803,2.0731111322829076e-08,0.9554688741678093,0.021907179170137757,0.018497178676263278,0.0027216421686780106,0.0007421945419034536,0.9554688741678093,fear,0.8316745519187875,1
s13,T2,30.0,90.0,H:\s11_to_s20\s13\vid_s13_T2.avi,0.057258175391647584,0.12329797211757261,0.13185784817787866,0.019603575878232464,0.27043870742185017,0.0075844593430399775,0.3899592616697785,0.3899592616697785,neutral,0.5689312616792793,1
s13,T2,60.0,120.0,H:\s11_to_s20\s13\vid_s13_T2.avi,0.005641906287880639,4.000707976960768e-08,0.0003915598412137174,0.7838348072940445,0.015428050457080645,0.000886751741430467,0.1938168843712703,0.7838348072940445,happy,0.21955395619876975,1
s13,T2,90.0,150.0,H:\s11_to_s20\s13\vid_s13_T2.avi,0.10903982695926398,2.9148783758940804e-06,0.12468111180265704,0.3508887918187056,0.25874178787798024,0.059385596968954776,0.0972599696940625,0.3508887918187056,happy,0.5064521271515031,1
s13,T2,120.0,180.0,H:\s11_to_s20\s13\vid_s13_T2.avi,5.7489652116089275e-05,3.3589394401237943e-11,0.5740874073328182,0.05355542974333881,0.37228027549550596,6.405713203581577e-11,1.9397678574437218e-05,0.5740874073328182,fear,0.7657082709803695,1
s13,T3,0.0,60.0,H:\s11_to_s20\s13\vid_s13_T3.avi,0.09380818708785131,4.6788126694053044e-14,0.15046896388653208,0.03874505881514199,0.15533361291988726,0.0005346446612486742,0.561109532629292,0.561109532629292,neutral,0.5016085858679697,1
s13,T3,30.0,90.0,H:\s11_to_s20\s13\vid_s13_T3.avi,0.054610845604013906,0.044538111966494785,0.3271527710835399,0.03761724498577462,0.008606447712034894,0.14605199672497296,0.3814225819231689,0.3814225819231689,neutral,0.5674060189056903,1
s13,T3,60.0,120.0,H:\s11_to_s20\s13\vid_s13_T3.avi,0.13092643972305856,0.23031474537397184,0.15221598423366134,0.2016513673359873,0.07073138567252975,0.0006815580996094247,0.21347851956118177,0.23031474537397184,disgust,0.5466505922504223,1
s13,T3,90.0,150.0,H:\s11_to_s20\s13\vid_s13_T3.avi,0.03444798616754718,0.001599046490043529,0.08058589597791362,0.010013810697019652,0.41567562656893436,0.023208957550302608,0.43446867654823923,0.43446867654823923,neutral,0.5500275923316932,1
s13,T3,120.0,180.0,H:\s11_to_s20\s13\vid_s13_T3.avi,0.0033276268547797697,0.00033319503244644933,0.19113832427387573,0.012607125586988515,0.022990783036547235,2.7352718037998277e-05,0.7695755924973243,0.7695755924973243,neutral,0.43045812972471836,1
s14,T1,0.0,60.0,H:\s11_to_s20\s14\vid_s14_T1.avi,0.03977529916000571,0.06693185665632112,0.10453174725199878,0.027736889056421184,0.1809101593601119,0.022463674493530192,0.5576503740216111,0.5576503740216111,neutral,0.49223698244629543,1
s14,T1,30.0,90.0,H:\s11_to_s20\s14\vid_s14_T1.avi,0.08703615885021845,1.5463163998413757e-05,0.020966631834948405,0.016107732620614743,0.03179113445563594,0.2227864947084432,0.6212963843661409,0.6212963843661409,neutral,0.4345975028579772,1
s14,T1,60.0,120.0,H:\s11_to_s20\s14\vid_s14_T1.avi,0.20438297966403213,7.546017353143845e-07,0.23659113945999327,0.10317353225248492,0.02599660834360113,0.03279131768641239,0.39706366799174087,0.39706366799174087,neutral,0.546993757699124,1
s14,T1,90.0,150.0,H:\s11_to_s20\s14\vid_s14_T1.avi,3.7053809823903047e-09,1.1601974618860705e-13,0.007587952815652126,0.3123371631159167,0.010047365776973296,0.004341107586152312,0.6656864069998085,0.6656864069998085,neutral,0.2853118149902963,1
s14,T1,120.0,180.0,H:\s11_to_s20\s14\vid_s14_T1.avi,0.009249942611480249,4.9105919862580946e-11,0.028648084016203966,0.008576397160671915,0.46498281380271755,0.0007478507642891971,0.48779491159553107,0.48779491159553107,neutral,0.5245878925941562,1
s14,T2,0.0,60.0,H:\s11_to_s20\s14\vid_s14_T2.avi,0.011125142410500298,0.12092834685849228,0.24850172108196583,0.12239000099560836,0.3927560609376819,0.010507295695997445,0.0937914320197539,0.3927560609376819,sad,0.6429646876453062,1
s14,T2,30.0,90.0,H:\s11_to_s20\s14\vid_s14_T2.avi,0.0562158260819913,0.2795103444806528,0.0936297094104386,0.007501702717713174,0.27587771946065925,0.039530870781743284,0.24773382706680153,0.2795103444806528,disgust,0.615624016203508,1
s14,T2,60.0,120.0,H:\s11_to_s20\s14\vid_s14_T2.avi,0.004193519950647883,5.8655146190277175e-08,0.015940389849458437,0.006303089801207719,0.38831982420941785,0.00477458536583229,0.5804685321682896,0.5804685321682896,neutral,0.4860049690581161,1
s14,T2,90.0,150.0,H:\s11_to_s20\s14\vid_s14_T2.avi,0.00013979338647886685,8.447612536800699e-09,0.321024637241341,0.011449369789604565,0.023827214805063925,0.21569262684393667,0.42786634948596247,0.42786634948596247,neutral,0.5477474399301475,1
s14,T2,120.0,180.0,H:\s11_to_s20\s14\vid_s14_T2.avi,0.016709981639986254,4.959356081666141e-09,0.1509139974946358,0.012647577759611983,1.0851766180113218e-05,0.8197108562506479,6.730129581786932e-06,0.8197108562506479,surprise,0.5947723884024939,1
s14,T3,0.0,60.0,H:\s11_to_s20\s14\vid_s14_T3.avi,0.033982494976822104,3.852936210502822e-05,0.008979063025451742,0.07011578735473795,0.01046461083149258,0.09810265043277006,0.7783168640166206,0.7783168640166206,neutral,0.3580176152651927,1
s14,T3,30.0,90.0,H:\s11_to_s20\s14\vid_s14_T3.avi,0.3115475886721797,0.00032400646224030083,0.562050116828052,0.074105338020618,0.01686052890605312,0.03308786547479561,0.0020245556360612743,0.562050116828052,fear,0.7715257201066579,1
s14,T3,60.0,120.0,H:\s11_to_s20\s14\vid_s14_T3.avi,0.14925688133593057,9.72161564769064e-05,0.10226742230063142,0.0600946690303447,0.01911340901604233,0.014474567038287929,0.6546958351222861,0.6546958351222861,neutral,0.44844129503788793,1
s14,T3,90.0,150.0,H:\s11_to_s20\s14\vid_s14_T3.avi,0.010556427323464115,0.05586741362978289,0.0209842440580715,0.02745844328727964,0.14844223075877044,0.011597085944014542,0.7250941549986168,0.7250941549986168,neutral,0.4145010433831749,1
