subject,task,window_start_sec,window_end_sec,video_path,angry,disgust,fear,happy,sad,surprise,neutral,emotion_confidence,dominant_emotion,emotion_stress,frames_analyzed
s1,T1,0.0,60.0,H:\s1_to_s10\s1\vid_s1_T1.avi,0.1398127633864013,0.024507599333818943,0.22216247443969558,0.09935906460513008,0.07054391841659133,0.0036477161744444112,0.43996646364391834,0.43996646364391834,neutral,0.5288252466807266,5
s1,T1,30.0,90.0,H:\s1_to_s10\s1\vid_s1_T1.avi,0.2559650159798255,0.002537413035861081,0.25810862874350826,0.07946592229987474,0.1226608610867356,0.0019138602311287861,0.2793482986230659,0.2793482986230659,neutral,0.618953552763157,5
s1,T1,60.0,120.0,H:\s1_to_s10\s1\vid_s1_T1.avi,0.21119344108581095,0.05792096285283593,0.2471265508466453,0.07918849148212485,0.0951790863263472,0.006228091890697689,0.303163375515538,0.303163375515538,neutral,0.6016191771548342,5
s1,T1,90.0,150.0,H:\s1_to_s10\s1\vid_s1_T1.avi,0.12294817362599227,0.054155400800081764,0.18570702116858356,0.21504858553602607,0.11254761743521739,0.0019592303152217378,0.30763397111887725,0.30763397111887725,neutral,0.5122986568193993,5
s1,T1,120.0,180.0,H:\s1_to_s10\s1\vid_s1_T1.avi,0.01984398894863295,0.06947699914332858,0.4123414780084708,0.18575257578075216,0.12118412674511751,0.020286923654646148,0.17111390771905177,0.4123414780084708,fear,0.600212100260742,5
s1,T2,0.0,60.0,H:\s1_to_s10\s1\vid_s1_T2.avi,0.021717481200237476,0.017103513060626317,0.11306540264096684,0.42075426951702327,0.09299453704550659,0.044280070259499316,0.29008472627614024,0.42075426951702327,happy,0.38498295232315616,5
s1,T2,30.0,90.0,H:\s1_to_s10\s1\vid_s1_T2.avi,0.102866415595589,0.017567263243394256,0.1647216420870093,0.32198311641500993,0.06441400404564297,0.021389143406552538,0.307058415206802,0.32198311641500993,happy,0.4486100328632824,5
s1,T2,60.0,120.0,H:\s1_to_s10\s1\vid_s1_T2.avi,0.035544867575427234,0.034199700752036655,0.02744160326207316,0.4203193622248066,0.0738455354226843,0.19129114626690388,0.21735778449606813,0.4203193622248066,happy,0.3786079455348257,5
s1,T2,90.0,150.0,H:\s1_to_s10\s1\vid_s1_T2.avi,0.09680625841628535,0.016401427688944835,0.21302601785814962,0.34192770587263954,0.17138381545751658,0.06249581194913698,0.09795896275732703,0.34192770587263954,happy,0.520332991581795,5
s1,T2,120.0,180.0,H:\s1_to_s10\s1\vid_s1_T2.avi,0.08441543169658702,0.011965198662172022,0.08721511007122622,0.3962123767673501,0.10985549130915025,0.14239386407115276,0.16794252742236157,0.3962123767673501,happy,0.4322739395830898,5
s1,T3,0.0,60.0,H:\s1_to_s10\s1\vid_s1_T3.avi,0.16504218139507693,0.02317983390799653,0.02120376851240396,0.46816086873550217,0.05995421611617615,0.08582344460432635,0.17663568672851793,0.46816086873550217,happy,0.396981541670585,5
s1,T3,30.0,90.0,H:\s1_to_s10\s1\vid_s1_T3.avi,0.16095672147376403,0.0013921866322829854,0.3331624827662739,0.13401109961266122,0.05950515768484882,0.0028337773293562016,0.30813857450081283,0.3331624827662739,fear,0.5800288072750727,5
s1,T3,60.0,120.0,H:\s1_to_s10\s1\vid_s1_T3.avi,0.11083574234492385,0.007648095971496842,0.09454940057551423,0.562117314163004,0.06780681191736113,0.017339403507477574,0.1397032315202223,0.562117314163004,happy,0.37848001677116855,5
s1,T3,90.0,150.0,H:\s1_to_s10\s1\vid_s1_T3.avi,0.22615391454392517,0.010008394900027908,0.027637792357847933,0.3864020501214602,0.06949740188943612,0.007836247718040045,0.2724641984692627,0.3864020501214602,happy,0.42230994180867276,5
s1,T3,120.0,180.0,H:\s1_to_s10\s1\vid_s1_T3.avi,0.13553410103327637,0.006336197984190876,0.03634543514041898,0.3807615378545369,0.07621169745242887,0.004593506575410924,0.36021752395973705,0.3807615378545369,happy,0.3848350505883843,5
s10,T1,0.0,60.0,H:\s1_to_s10\s10\vid_s10_T1.avi,0.09690722819024479,5.0526954925594664e-05,0.1588073397880203,0.14973559595750666,0.14948846820281034,0.0265968175995236,0.41841402330696875,0.41841402330696875,neutral,0.4956512212177051,5
s10,T1,30.0,90.0,H:\s1_to_s10\s10\vid_s10_T1.avi,0.09113498924586816,3.062682993004282e-05,0.17081501243318015,0.18923704014929096,0.10613229863275515,0.0020670276238948424,0.4405830050850807,0.4405830050850807,neutral,0.4707229272720742,5
s10,T1,60.0,120.0,H:\s1_to_s10\s10\vid_s10_T1.avi,0.23411563026958118,0.0003223058866600441,0.09945849701695768,0.0560057583910619,0.07560755707888227,0.0002051158032535287,0.5342851355536035,0.5342851355536035,neutral,0.5076539293591368,5
s10,T1,90.0,150.0,H:\s1_to_s10\s10\vid_s10_T1.avi,0.03674389381556621,0.00037641506375106514,0.06873724945836408,0.0637257038752226,0.15145988527488496,0.00017524510657867593,0.6787816074056324,0.6787816074056324,neutral,0.425905982609291,5
