subject,task,window_start_sec,window_end_sec,video_path,angry,disgust,fear,happy,sad,surprise,neutral,emotion_confidence,dominant_emotion,emotion_stress,frames_analyzed
s11,T1,0.0,60.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.10664363231081589,0.00014765537201655806,0.1035698717306091,0.1258421298122286,0.15649781774521615,0.007699988309167839,0.49959890471994595,0.49959890471994595,neutral,0.47288635769582343,5
s11,T1,30.0,90.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.06696520885107905,1.0039320635927168e-06,0.209652318203759,0.15382766253079297,0.3891553926525305,0.0004299920053255483,0.17996842182444928,0.3891553926525305,sad,0.5974845727799791,5
s11,T1,60.0,120.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.07964831091616124,0.002663438404953088,0.07840604869595455,0.1059259920290282,0.5552858218071908,0.02293991434385555,0.15513047380285666,0.5552858218071908,sad,0.6133061030122956,5
s11,T1,90.0,150.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.03679545682168016,0.0015208908711177344,0.24559014613987604,0.11434459386030546,0.48029515527582944,0.004051711172973207,0.11740204585821794,0.48029515527582944,sad,0.6454138299818161,5
s11,T1,120.0,180.0,H:\s11_to_s20\s11\vid_s11_T1.avi,0.05727230697589454,0.004544508612644117,0.14899021883838115,0.11901105416796194,0.6082641069798514,0.00038559374862309477,0.0615322106766437,0.6082641069798514,sad,0.6548243282039324,5
s11,T2,0.0,60.0,H:\s11_to_s20\s11\vid_s11_T2.avi,0.14920928674321662,7.30289325228921e-17,0.0010949233093586722,0.04967773817640099,0.6612079036882907,7.556269313988859e-15,0.13881014808272535,0.6612079036882907,sad,0.6497290451213259,5
s11,T2,30.0,90.0,H:\s11_to_s20\s11\vid_s11_T2.avi,0.08612405710312551,2.190300233811159e-18,1.054352030202849e-06,3.0325601666627403e-07,0.7783035940140409,4.9588885711959264e-15,0.13557099127478175,0.7783035940140409,sad,0.6726615013658515,5
s11,T2,60.0,120.0,H:\s11_to_s20\s11\vid_s11_T2.avi,0.20489604695100053,2.497825956166915e-16,0.0013892202471120785,0.023337900754813685,0.3646132243829567,8.215145969192915e-10,0.40576360684260226,0.40576360684260226,neutral,0.5616643731039068,5
s11,T2,90.0,150.0,H:\s11_to_s20\s11\vid_s11_T2.avi,0.10868237649750438,1.044054513518929e-09,0.07117472374832212,7.605924887363565e-05,0.5261680581798519,1.1648377335938348e-10,0.29389878116490975,0.5261680581798519,sad,0.6203467196851622,5
s11,T2,120.0,180.0,H:\s11_to_s20\s11\vid_s11_T2.avi,0.09860007360569314,6.076402205805505e-07,0.057431437336648475,0.0006330527106118604,0.6173755305081112,0.0003832563536232718,0.2255760418450914,0.6173755305081112,sad,0.6447166496547281,5
s11,T3,0.0,60.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.06957026013181303,0.0003834077652148931,0.03459085534501023,0.04037082817467854,0.047326936166461886,0.0020881233562344325,0.8056695890605869,0.8056695890605869,neutral,0.3856240318856667,5
s11,T3,30.0,90.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.02286289471339016,0.010902163042935096,0.14817443250822587,0.26198155755414876,0.10796263897103653,0.012264895217550266,0.4358514179927133,0.4358514179927133,neutral,0.422759980818114,5
s11,T3,60.0,120.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.09973341889074752,7.03921870768027e-05,0.04570382781804848,0.2591351758048512,0.266876551312251,0.0005199654634905547,0.32796066852353445,0.32796066852353445,neutral,0.4627116989672962,5
s11,T3,90.0,150.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.3275799712918298,0.0004834373819629291,0.14181760337496524,0.02617622040203017,0.23403241794134008,0.011154966134610336,0.25875538347326144,0.3275799712918298,angry,0.6450896919975289,5
s11,T3,120.0,180.0,H:\s11_to_s20\s11\vid_s11_T3.avi,0.15592798432844387,0.0005567316713624271,0.0756493850390508,0.2120846203187024,0.02885235615219179,0.06024072244874747,0.46668820004150113,0.46668820004150113,neutral,0.4308444917295108,5
s12,T1,0.0,60.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.024970749923481743,0.0004961421797990365,0.030129812962005804,0.17473692077790046,0.3237563177639131,0.003305176788065912,0.44260487960483397,0.44260487960483397,neutral,0.4539329208757763,5
s12,T1,30.0,90.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.06173379933740464,0.0014602092471833067,0.03706239312564722,0.09862816769010317,0.19546755447413758,0.02426250160487952,0.5813853745206445,0.5813853745206445,neutral,0.43976042104969604,5
s12,T1,60.0,120.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.024383866715319693,0.0013034417297476816,0.04233108633387504,0.17843805537168894,0.23300030005304473,0.03112736718328522,0.4894158826130387,0.4894158826130387,neutral,0.4299870575243534,5
s12,T1,90.0,150.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.014589788892196639,0.0012148374034826198,0.0174430759721663,0.22966623331510774,0.21019949814042538,0.005339602179770552,0.5215469640968508,0.5215469640968508,neutral,0.3898399054921585,5
s12,T1,120.0,180.0,H:\s11_to_s20\s12\vid_s12_T1.avi,0.2515909684965214,0.0013733546268968,0.030124479857737224,0.049997415903206985,0.1514810498995117,0.02945303512167564,0.4859796960944502,0.4859796960944502,neutral,0.5175910266799549,5
s12,T2,0.0,60.0,H:\s11_to_s20\s12\vid_s12_T2.avi,0.19094582982246194,0.0037866515035912896,0.1617190040910872,0.21252940981456875,0.1806998846590239,0.06274098246736819,0.1875782376418988,0.21252940981456875,happy,0.5556845274814155,5
s12,T2,30.0,90.0,H:\s11_to_s20\s12\vid_s12_T2.avi,0.2933604973088575,0.0030818461540395256,0.09947275265686703,0.13403474012948352,0.12077301276687066,0.1997142018371619,0.1495629491467198,0.2933604973088575,angry,0.5901216701430132,5
s12,T2,60.0,120.0,H:\s11_to_s20\s12\vid_s12_T2.avi,0.06524144215400951,0.00014084302182784436,0.34106727791823427,0.20881631332659403,0.10969234213159837,0.12716248915211853,0.1478792922956175,0.34106727791823427,fear,0.5760222785103501,5
s12,T2,90.0,150.0,H:\s11_to_s20\s12\vid_s12_T2.avi,0.023650701546553955,0.0006245517537041501,0.16174293302441387,0.3744218487763001,0.06452207546629772,0.14757853750502362,0.2274593519277067,0.3744218487763001,happy,0.42463376486061133,5
s12,T2,120.0,180.0,H:\s11_to_s20\s12\vid_s12_T2.avi,0.26929796585370147,0.004472548548417978,0.09297965329808547,0.16347081619493337,0.15659900722583614,0.037348230065382945,0.2758317788136426,0.2758317788136426,neutral,0.5484961388732744,5
s12,T3,0.0,60.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.20276704315124744,0.013097186790327394,0.07803825315052093,0.25892349999228154,0.2554074192996256,0.015011948359642771,0.17675464925635423,0.25892349999228154,happy,0.5327698679705414,5
s12,T3,30.0,90.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.11906492054975996,0.010031081081545384,0.05077193903231778,0.14782818045042923,0.06448394952601413,0.07564496365179706,0.5321749657081364,0.5321749657081364,neutral,0.43016745492762837,5
s12,T3,60.0,120.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.03217856501832064,0.015014662028000674,0.2053041924262086,0.25107387787992197,0.17369798261682884,0.11514209561344965,0.2075886244172697,0.25107387787992197,happy,0.5104737436594006,5
s12,T3,90.0,150.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.04757902185493689,0.0008083457652616887,0.1843440614688218,0.07020705394814616,0.1692346882191216,0.013882208274597612,0.5139446204691142,0.5139446204691142,neutral,0.501889083182405,5
s12,T3,120.0,180.0,H:\s11_to_s20\s12\vid_s12_T3.avi,0.060981128202577506,0.0018376528630664433,0.09591542097264068,0.20314356183377189,0.14767083810069923,0.0029162932321730992,0.48753510479507123,0.48753510479507123,neutral,0.4320666537103921,5
s13,T1,0.0,60.0,H:\s11_to_s20\s13\vid_s13_T1.avi,0.02166523300412579,0.002293994290362361,0.2536353487265699,0.014430749379577335,0.42588308924249024,0.032195955584934176,0.24989562977194013,0.42588308924249024,sad,0.641389885179983,5
s13,T1,30.0,90.0,H:\s11_to_s20\s13\vid_s13_T1.avi,0.05825943840499355,0.011140490355473692,0.09239717629400532,0.054177810170928306,0.47772598458732174,0.011813127886042638,0.2944859723012347,0.47772598458732174,sad,0.5871681302229788,5
s13,T1,60.0,120.0,H:\s11_to_s20\s13\vid_s13_T1.avi,0.12556280923653937,0.0009666373806811541,0.0740667515520392,0.05743149545916034,0.38488991174680026,0.0009845755310797118,0.3560978190937,0.38488991174680026,sad,0.5660155239197509,5
s13,T1,90.0,150.0,H:\s11_to_s20\s13\vid_s13_T1.avi,0.09433604763777728,0.000104643046779069,0.13563979323475775,0.017650366807314678,0.531473240818243,0.0008181710298000878,0.21997773742532822,0.531473240818243,sad,0.6475144890885223,5
